	filename	id	author	year	narration
319	Diderot_Bijoux[1]_031.txt	Diderot_Bijoux[1]	Diderot	nan	
320	Diderot_Bijoux[1]_032.txt	Diderot_Bijoux[1]	Diderot	nan	
321	Diderot_Bijoux[1]_033.txt	Diderot_Bijoux[1]	Diderot	nan	
322	Diderot_Bijoux[1]_034.txt	Diderot_Bijoux[1]	Diderot	nan	
323	Diderot_Bijoux[1]_035.txt	Diderot_Bijoux[1]	Diderot	nan	
324	Diderot_Bijoux[1]_036.txt	Diderot_Bijoux[1]	Diderot	nan	
325	Diderot_Bijoux[1]_037.txt	Diderot_Bijoux[1]	Diderot	nan	
326	Diderot_Bijoux[1]_038.txt	Diderot_Bijoux[1]	Diderot	nan	
327	Diderot_Bijoux[1]_039.txt	Diderot_Bijoux[1]	Diderot	nan	
328	Diderot_Bijoux[1]_040.txt	Diderot_Bijoux[1]	Diderot	nan	
329	Diderot_Bijoux[1]_041.txt	Diderot_Bijoux[1]	Diderot	nan	
330	Diderot_Bijoux[1]_042.txt	Diderot_Bijoux[1]	Diderot	nan	
331	Diderot_Bijoux[1]_043.txt	Diderot_Bijoux[1]	Diderot	nan	
332	Diderot_Bijoux[1]_044.txt	Diderot_Bijoux[1]	Diderot	nan	
333	Diderot_Bijoux[1]_045.txt	Diderot_Bijoux[1]	Diderot	nan	
334	Diderot_Bijoux[1]_046.txt	Diderot_Bijoux[1]	Diderot	nan	
335	Diderot_Bijoux[1]_047.txt	Diderot_Bijoux[1]	Diderot	nan	
336	Diderot_Bijoux[1]_048.txt	Diderot_Bijoux[1]	Diderot	nan	
337	Diderot_Bijoux[1]_049.txt	Diderot_Bijoux[1]	Diderot	nan	
338	Diderot_Bijoux[1]_050.txt	Diderot_Bijoux[1]	Diderot	nan	
339	Diderot_Bijoux[1]_051.txt	Diderot_Bijoux[1]	Diderot	nan	
340	Diderot_Bijoux[1]_052.txt	Diderot_Bijoux[1]	Diderot	nan	
341	Diderot_Bijoux[1]_053.txt	Diderot_Bijoux[1]	Diderot	nan	
